code,region,authority,fye,maintenance_pct,year,local_authority_name,link_length_km,road_length_miles,cars_and_taxis,total_traffic,traffic_intensity,year_n,intensity_n,intensity_group,region_East of England,region_London,region_North East,region_North West,region_South East,region_South West,region_West Midlands,region_Yorkshire and the Humber
E06000035,South East,Medway,FYE 2013,5.0,2013,Medway,855,531,663400000.0,821400000.0,1546892.6553672317,0.9940740740740741,0.44281818285160374,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000042,South East,Milton Keynes,FYE 2013,4.0,2013,Milton Keynes,1237,769,1156400000.0,1436900000.0,1868530.5591677504,0.9940740740740741,0.5348912246382896,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E10000025,South East,Oxfordshire,FYE 2013,5.0,2013,Oxfordshire,4691,2915,3539700000.0,4451000000.0,1526929.6740994854,0.9940740740740741,0.4371035192913288,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000038,South East,Reading,FYE 2013,8.0,2013,Reading,395,245,299600000.0,359500000.0,1467346.9387755103,0.9940740740740741,0.4200471847784294,Low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000039,South East,Slough,FYE 2013,6.0,2013,Slough,316,196,425400000.0,514800000.0,2626530.612244898,0.9940740740740741,0.7518786186506796,High,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000045,South East,Southampton,FYE 2013,11.0,2013,Southampton,579,360,494900000.0,606600000.0,1685000.0,0.9940740740740741,0.48235321017011157,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E10000030,South East,Surrey,FYE 2013,5.0,2013,Surrey,5547,3447,6682000000.0,8234400000.0,2388859.878154917,0.9940740740740741,0.6838422735160866,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000037,South East,West Berkshire,FYE 2013,4.0,2013,West Berkshire,1417,880,1391500000.0,1746300000.0,1984431.8181818181,0.9940740740740741,0.5680694705422618,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E10000032,South East,West Sussex,FYE 2013,4.0,2013,West Sussex,4191,2604,3323900000.0,4092300000.0,1571543.7788018433,0.9940740740740741,0.4498748882064907,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000040,South East,Windsor and Maidenhead,FYE 2013,8.0,2013,Windsor and Maidenhead,693,431,920000000.0,1103900000.0,2561252.9002320184,0.9940740740740741,0.73319202283942,High,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000041,South East,Wokingham,FYE 2013,5.0,2013,Wokingham,745,463,835300000.0,1002800000.0,2165874.7300215983,0.9940740740740741,0.6200098687550396,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000022,South West,Bath and North East Somerset,FYE 2013,3.0,2013,Bath and North East Somerset,1060,659,588600000.0,726400000.0,1102276.1760242793,0.9940740740740741,0.3155409210678612,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000028,South West,Bournemouth,FYE 2013,7.0,2013,Bournemouth,509,316,427300000.0,516300000.0,1633860.759493671,0.9940740740740741,0.4677139360906521,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000023,South West,"Bristol, City of",FYE 2013,6.0,2013,"Bristol, City of",1145,711,1151300000.0,1422800000.0,2001125.17580872,0.9940740740740741,0.572848161723184,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000052,South West,Cornwall,FYE 2013,1.0,2013,Cornwall excluding Isles of Scilly,7387,4590,2340800000.0,3006500000.0,655010.8932461874,0.9940740740740741,0.18750540477963842,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E10000008,South West,Devon,FYE 2013,2.0,2013,Devon,13037,8101,3971600000.0,5050500000.0,623441.5504258734,0.9940740740740741,0.17846826896222642,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E10000013,South West,Gloucestershire,FYE 2013,3.0,2013,Gloucestershire,5565,3458,3182300000.0,4008100000.0,1159080.3932909197,0.9940740740740741,0.3318018685751398,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000024,South West,North Somerset,FYE 2013,2.0,2013,North Somerset,1153,716,1160900000.0,1448100000.0,2022486.033519553,0.9940740740740741,0.5789629856334554,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000026,South West,Plymouth,FYE 2013,4.0,2013,Plymouth,813,505,723800000.0,886000000.0,1754455.4455445544,0.9940740740740741,0.5022357366521361,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000029,South West,Poole,FYE 2013,7.0,2013,Poole,528,328,434700000.0,534500000.0,1629573.1707317072,0.9940740740740741,0.46648655792850224,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000066,South West,Somerset,FYE 2013,4.0,2013,Somerset,6773,4209,3182800000.0,4035300000.0,958731.2900926586,0.9940740740740741,0.2744493266864845,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000025,South West,South Gloucestershire,FYE 2013,3.0,2013,South Gloucestershire,1536,954,1873600000.0,2363400000.0,2477358.4905660376,0.9940740740740741,0.7091761546983444,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000030,South West,Swindon,FYE 2013,1.0,2013,Swindon,898,558,980000000.0,1215000000.0,2177419.35483871,0.9940740740740741,0.6233146680670534,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000027,South West,Torbay,FYE 2013,2.0,2013,Torbay,523,325,336600000.0,409800000.0,1260923.076923077,0.9940740740740741,0.3609556640542556,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000054,South West,Wiltshire,FYE 2013,3.0,2013,Wiltshire,4759,2957,2768400000.0,3488800000.0,1179844.4369293202,0.9940740740740741,0.3377458466790536,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000047,North East,County Durham,FYE 2014,5.0,2014,Durham,3690,2293,1919200000.0,2474500000.0,1079153.9467945923,0.994567901234568,0.3089218816048174,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E06000005,North East,Darlington,FYE 2014,3.0,2014,Darlington,550,342,390200000.0,494400000.0,1445614.0350877193,0.994567901234568,0.4138258578584746,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E08000037,North East,Gateshead,FYE 2014,2.0,2014,Gateshead,906,563,834400000.0,1039500000.0,1846358.7921847247,0.994567901234568,0.5285442673804818,Medium,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E06000001,North East,Hartlepool,FYE 2014,5.0,2014,Hartlepool,404,251,292500000.0,363900000.0,1449800.796812749,0.994567901234568,0.41502437296724937,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E06000002,North East,Middlesbrough,FYE 2014,2.0,2014,Middlesbrough,514,319,565400000.0,686300000.0,2151410.65830721,0.994567901234568,0.6158693397202823,Medium,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E08000021,North East,Newcastle upon Tyne,FYE 2014,5.0,2014,Newcastle upon Tyne,969,602,858200000.0,1035400000.0,1719933.5548172758,0.994567901234568,0.4923533955165606,Medium,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E08000022,North East,North Tyneside,FYE 2014,4.0,2014,North Tyneside,797,495,647500000.0,773600000.0,1562828.2828282828,0.994567901234568,0.44737996389724943,Medium,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E06000057,North East,Northumberland,FYE 2014,3.0,2014,Northumberland,5170,3212,1350000000.0,1728300000.0,538075.9651307596,0.994567901234568,0.1540312576238593,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E06000003,North East,Redcar and Cleveland,FYE 2014,2.0,2014,Redcar and Cleveland,676,420,438800000.0,535400000.0,1274761.9047619049,0.994567901234568,0.3649172088809916,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E08000023,North East,South Tyneside,FYE 2014,5.0,2014,South Tyneside,558,347,368800000.0,450500000.0,1298270.8933717578,0.994567901234568,0.371646963257143,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E06000004,North East,Stockton-on-Tees,FYE 2014,2.0,2014,Stockton-on-Tees,860,534,682600000.0,842800000.0,1578277.1535580524,0.994567901234568,0.4518024044847909,Medium,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E08000024,North East,Sunderland,FYE 2014,2.0,2014,Sunderland,1145,711,827400000.0,1019100000.0,1433333.3333333333,0.994567901234568,0.41031034693006524,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E06000008,North West,Blackburn with Darwen,FYE 2014,4.0,2014,Blackburn with Darwen,549,341,362900000.0,446000000.0,1307917.88856305,0.994567901234568,0.3744085413574489,Low,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E06000009,North West,Blackpool,FYE 2014,7.0,2014,Blackpool,456,283,278700000.0,334900000.0,1183392.22614841,0.994567901234568,0.3387614475804393,Low,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000001,North West,Bolton,FYE 2014,2.0,2014,Bolton,992,616,1021800000.0,1267300000.0,2057305.1948051949,0.994567901234568,0.5889304243406127,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000002,North West,Bury,FYE 2014,3.0,2014,Bury,687,427,797800000.0,1011600000.0,2369086.651053864,0.994567901234568,0.6781819295590447,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E06000049,North West,Cheshire East,FYE 2014,5.0,2014,East Cheshire,2858,1776,2252000000.0,2858900000.0,1609740.990990991,0.994567901234568,0.46080933801004226,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E06000050,North West,Cheshire West and Chester,FYE 2014,2.0,2014,West Cheshire,2404,1494,1970200000.0,2446700000.0,1637684.0696117803,0.994567901234568,0.4688084084401749,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E10000006,North West,Cumbria,FYE 2014,5.0,2014,Cumbria,8101,5034,2612400000.0,3488700000.0,693027.4135876043,0.994567901234568,0.1983881291868668,Low,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E06000006,North West,Halton,FYE 2014,1.0,2014,Halton,581,361,504800000.0,629400000.0,1743490.3047091414,0.994567901234568,0.49909682218214857,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000011,North West,Knowsley,FYE 2014,2.0,2014,Knowsley,582,362,694900000.0,881000000.0,2433701.6574585633,0.994567901234568,0.6966788172530916,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E10000017,North West,Lancashire,FYE 2014,5.0,2014,Lancashire,6946,4316,5486500000.0,6878600000.0,1593744.2075996292,0.994567901234568,0.45623005028231567,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000012,North West,Liverpool,FYE 2014,6.0,2014,Liverpool,1433,890,1069900000.0,1319800000.0,1482921.3483146068,0.994567901234568,0.42450556248625565,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000003,North West,Manchester,FYE 2014,6.0,2014,Manchester,1371,852,1349100000.0,1635600000.0,1919718.309859155,0.994567901234568,0.5495443853904477,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000004,North West,Oldham,FYE 2014,7.0,2014,Oldham,824,512,543800000.0,677200000.0,1322656.25,0.994567901234568,0.3786275894000366,Low,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000005,North West,Rochdale,FYE 2014,10.0,2014,Rochdale,787,489,780000000.0,1022000000.0,2089979.5501022495,0.994567901234568,0.5982838843808341,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000006,North West,Salford,FYE 2014,3.0,2014,Salford,800,497,1125000000.0,1439500000.0,2896378.269617706,0.994567901234568,0.8291260274285184,High,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000014,North West,Sefton,FYE 2014,2.0,2014,Sefton,991,616,574000000.0,707300000.0,1148214.2857142857,0.994567901234568,0.32869130366615273,Low,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000013,North West,St. Helens,FYE 2014,4.0,2014,St. Helens,735,457,648500000.0,829800000.0,1815754.9234135668,0.994567901234568,0.5197835110924148,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000007,North West,Stockport,FYE 2014,6.0,2014,Stockport,995,618,941300000.0,1150200000.0,1861165.0485436893,0.994567901234568,0.5327827512293531,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000008,North West,Tameside,FYE 2014,3.0,2014,Tameside,769,478,580100000.0,725900000.0,1518619.2468619247,0.994567901234568,0.4347245511869237,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000009,North West,Trafford,FYE 2014,8.0,2014,Trafford,804,500,776900000.0,947700000.0,1895400.0,0.994567901234568,0.5425829522590085,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E06000007,North West,Warrington,FYE 2014,3.0,2014,Warrington,991,616,1225100000.0,1576900000.0,2559902.5974025973,0.994567901234568,0.7328054810563499,High,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000010,North West,Wigan,FYE 2014,3.0,2014,Wigan,1158,720,934000000.0,1192200000.0,1655833.3333333333,0.994567901234568,0.4740038717151393,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000015,North West,Wirral,FYE 2014,1.0,2014,Wirral,1211,752,854300000.0,1046100000.0,1391090.425531915,0.994567901234568,0.39821776403099446,Low,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000016,Yorkshire and the Humber,Barnsley,FYE 2014,3.0,2014,Barnsley,1217,756,928800000.0,1198500000.0,1585317.4603174604,0.994567901234568,0.4538177840491724,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000032,Yorkshire and the Humber,Bradford,FYE 2014,2.0,2014,Bradford,1945,1209,1244900000.0,1541000000.0,1274607.1133167907,0.994567901234568,0.36487289781247073,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000033,Yorkshire and the Humber,Calderdale,FYE 2014,4.0,2014,Calderdale,1176,731,729300000.0,950400000.0,1300136.7989056087,0.994567901234568,0.3721811030340731,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000017,Yorkshire and the Humber,Doncaster,FYE 2014,2.0,2014,Doncaster,1668,1036,1441300000.0,1964700000.0,1896428.5714285714,0.994567901234568,0.5428773942355432,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000011,Yorkshire and the Humber,East Riding of Yorkshire,FYE 2014,2.0,2014,East Riding of Yorkshire,3433,2133,1631600000.0,2137500000.0,1002109.7046413502,0.994567901234568,0.2868669631907286,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000010,Yorkshire and the Humber,"Kingston upon Hull, City of",FYE 2014,5.0,2014,"Kingston upon Hull, City of",749,465,584900000.0,742300000.0,1596344.0860215053,0.994567901234568,0.45697429936412215,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000034,Yorkshire and the Humber,Kirklees,FYE 2014,5.0,2014,Kirklees,1921,1194,1312400000.0,1705800000.0,1428643.216080402,0.994567901234568,0.408967739741326,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000035,Yorkshire and the Humber,Leeds,FYE 2014,4.0,2014,Leeds,3026,1880,3077700000.0,3909200000.0,2079361.7021276595,0.994567901234568,0.5952443870184355,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000012,Yorkshire and the Humber,North East Lincolnshire,FYE 2014,2.0,2014,North East Lincolnshire,643,400,473000000.0,599100000.0,1497750.0,0.994567901234568,0.4287504572891897,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000013,Yorkshire and the Humber,North Lincolnshire,FYE 2014,3.0,2014,North Lincolnshire,1416,880,747600000.0,1065000000.0,1210227.2727272727,0.994567901234568,0.34644332939787487,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000065,Yorkshire and the Humber,North Yorkshire,FYE 2014,3.0,2014,North Yorkshire,9292,5774,3817400000.0,5066600000.0,877485.2788361621,0.994567901234568,0.25119159710601674,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000018,Yorkshire and the Humber,Rotherham,FYE 2014,3.0,2014,Rotherham,1216,756,1104500000.0,1452900000.0,1921825.396825397,0.994567901234568,0.550147566495655,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000019,Yorkshire and the Humber,Sheffield,FYE 2014,12.0,2014,Sheffield,1981,1231,1328100000.0,1683700000.0,1367749.7969130788,0.994567901234568,0.3915362048964639,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000036,Yorkshire and the Humber,Wakefield,FYE 2014,2.0,2014,Wakefield,1552,964,1359200000.0,1784100000.0,1850726.1410788381,0.994567901234568,0.5297944779199527,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000014,Yorkshire and the Humber,York,FYE 2014,2.0,2014,York,800,497,618800000.0,767600000.0,1544466.800804829,0.994567901234568,0.44212375036757956,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000015,East Midlands,Derby,FYE 2014,10.0,2014,Derby,763,474,897100000.0,1076200000.0,2270464.135021097,0.994567901234568,0.6499499490228675,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000007,East Midlands,Derbyshire,FYE 2014,4.0,2014,Derbyshire,5636,3502,3842100000.0,4926300000.0,1406710.4511707595,0.994567901234568,0.40268919994187646,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000016,East Midlands,Leicester,FYE 2014,5.0,2014,Leicester,822,511,746600000.0,912100000.0,1784931.506849315,0.994567901234568,0.5109599063872651,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000018,East Midlands,Leicestershire,FYE 2014,2.0,2014,Leicestershire,4567,2838,3659300000.0,4811900000.0,1695525.0176180408,0.994567901234568,0.4853661336331139,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000019,East Midlands,Lincolnshire,FYE 2014,3.0,2014,Lincolnshire,8929,5548,2877700000.0,3829400000.0,690230.7137707282,0.994567901234568,0.1975875374156191,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000021,East Midlands,Northamptonshire,FYE 2014,3.0,2014,Northamptonshire,4551,2828,4097300000.0,5364000000.0,1896746.8175388968,0.994567901234568,0.5429684963322432,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000018,East Midlands,Nottingham,FYE 2014,18.0,2014,Nottingham,799,496,773600000.0,966900000.0,1949395.1612903227,0.994567901234568,0.5580397708833648,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000024,East Midlands,Nottinghamshire,FYE 2014,2.0,2014,Nottinghamshire,4825,2998,3555000000.0,4602400000.0,1535156.7711807871,0.994567901234568,0.43945863305248434,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E08000025,West Midlands,Birmingham,FYE 2014,6.0,2014,Birmingham,2540,1578,2911100000.0,3587500000.0,2273447.401774398,0.994567901234568,0.6508039480111456,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E08000026,West Midlands,Coventry,FYE 2014,1.0,2014,Coventry,881,547,955200000.0,1156400000.0,2114076.7824497255,0.994567901234568,0.605182031193309,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E08000027,West Midlands,Dudley,FYE 2014,7.0,2014,Dudley,1025,637,836300000.0,1051800000.0,1651177.3940345368,0.994567901234568,0.4726710484112036,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E06000019,West Midlands,"Herefordshire, County of",FYE 2014,8.0,2014,"Herefordshire, County of",3346,2079,882600000.0,1171800000.0,563636.3636363636,0.994567901234568,0.1613482548181652,Low,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E08000028,West Midlands,Sandwell,FYE 2014,6.0,2014,Sandwell,895,556,962700000.0,1260300000.0,2266726.618705036,0.994567901234568,0.6488800362673096,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E06000051,West Midlands,Shropshire,FYE 2014,4.0,2014,Shropshire,5186,3222,1494000000.0,1954100000.0,606486.6542520174,0.994567901234568,0.17361470896367426,Low,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E08000029,West Midlands,Solihull,FYE 2014,4.0,2014,Solihull,869,540,1161600000.0,1448800000.0,2682962.962962963,0.994567901234568,0.7680331145119877,High,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E10000028,West Midlands,Staffordshire,FYE 2014,2.0,2014,Staffordshire,6312,3922,4483200000.0,5825900000.0,1485441.1014788374,0.994567901234568,0.4252268746688093,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E06000021,West Midlands,Stoke-on-Trent,FYE 2014,3.0,2014,Stoke-on-Trent,873,542,697300000.0,860100000.0,1586900.36900369,0.994567901234568,0.454270912290246,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E06000020,West Midlands,Telford and Wrekin,FYE 2014,3.0,2014,Telford and Wrekin,1039,646,665500000.0,835600000.0,1293498.4520123838,0.994567901234568,0.37028078972002576,Low,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E08000030,West Midlands,Walsall,FYE 2014,7.0,2014,Walsall,870,541,721900000.0,945800000.0,1748243.9926062846,0.994567901234568,0.5004576272962933,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E10000031,West Midlands,Warwickshire,FYE 2014,3.0,2014,Warwickshire,4145,2576,4460800000.0,5721000000.0,2220885.0931677017,0.994567901234568,0.6357573021414767,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E08000031,West Midlands,Wolverhampton,FYE 2014,4.0,2014,Wolverhampton,771,479,568900000.0,710600000.0,1483507.3068893529,0.994567901234568,0.4246733007649236,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E10000034,West Midlands,Worcestershire,FYE 2014,3.0,2014,Worcestershire,4207,2614,3288200000.0,4202600000.0,1607727.6205049732,0.994567901234568,0.4602329844686817,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E06000055,East of England,Bedford,FYE 2014,2.0,2014,Bedford,911,566,612800000.0,770000000.0,1360424.0282685512,0.994567901234568,0.3894391081471159,Low,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000003,East of England,Cambridgeshire,FYE 2014,3.0,2014,Cambridgeshire,4736,2943,3506200000.0,4599600000.0,1562895.00509684,0.994567901234568,0.447399064016198,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000056,East of England,Central Bedfordshire,FYE 2014,2.0,2014,Central Bedfordshire,1496,930,1466500000.0,1916300000.0,2060537.6344086023,0.994567901234568,0.5898557523046392,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000012,East of England,Essex,FYE 2014,4.0,2014,Essex,8214,5104,6927400000.0,8926100000.0,1748844.0438871474,0.994567901234568,0.5006293997957537,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000015,East of England,Hertfordshire,FYE 2014,4.0,2014,Hertfordshire,4946,3073,5728400000.0,7210700000.0,2346469.2482915716,0.994567901234568,0.6717074032515656,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000032,East of England,Luton,FYE 2014,8.0,2014,Luton,459,285,396200000.0,485600000.0,1703859.649122807,0.994567901234568,0.48775203052445454,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000020,East of England,Norfolk,FYE 2014,3.0,2014,Norfolk,10087,6268,3854300000.0,4929100000.0,786391.1933631143,0.994567901234568,0.2251147279336517,Low,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000031,East of England,Peterborough,FYE 2014,1.0,2014,Peterborough,952,592,875000000.0,1099800000.0,1857770.2702702703,0.994567901234568,0.5318109517053179,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000033,East of England,Southend-on-Sea,FYE 2014,4.0,2014,Southend-on-Sea,452,281,334800000.0,406400000.0,1446263.3451957295,0.994567901234568,0.41401173133918356,Low,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000029,East of England,Suffolk,FYE 2014,3.0,2014,Suffolk,6979,4337,2854300000.0,3754800000.0,865759.7417569748,0.994567901234568,0.24783500930120095,Low,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000034,East of England,Thurrock,FYE 2014,3.0,2014,Thurrock,576,358,766800000.0,1019200000.0,2846927.374301676,0.994567901234568,0.8149700641635491,High,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000002,London,Barking and Dagenham,FYE 2014,8.0,2014,Barking and Dagenham,335,208,318700000.0,405700000.0,1950480.7692307692,0.994567901234568,0.5583505403047656,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000003,London,Barnet,FYE 2014,10.0,2014,Barnet,763,474,880000000.0,1102900000.0,2326793.2489451477,0.994567901234568,0.6660748920064307,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000004,London,Bexley,FYE 2014,5.0,2014,Bexley,545,339,488400000.0,616800000.0,1819469.0265486725,0.994567901234568,0.5208467215197864,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000005,London,Brent,FYE 2014,16.0,2014,Brent,487,303,491500000.0,610900000.0,2016171.617161716,0.994567901234568,0.5771554016568659,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000006,London,Bromley,FYE 2014,5.0,2014,Bromley,903,561,718100000.0,879800000.0,1568270.944741533,0.994567901234568,0.4489379968027253,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
